chrom	start	Mono-others	Bcell-others	CD4-others	CD8-others	NK-others
chr12	96027974	-0.9728333333333334	0.9	0.9	0.9	0.9
chr8	42957867	-0.9730833333333334	0.9	0.9	0.9	0.9
chr1	77476633	-0.97225	0.9	0.9	0.9	0.9
chr6	138410521	-0.9861666666666666	0.9	0.9	0.9	0.9
chr15	40022362	-0.989125	0.9	0.9	0.9	0.9
chr2	197531413	-0.9749166666666664	0.9	0.9	0.9	0.9
chr12	64749666	-0.9761666666666666	0.9	0.9	0.9	0.9
chr16	56965030	-0.9738333333333332	0.9	0.9	0.9	0.9
chr17	30954057	-0.9723333333333334	0.9	0.9	0.9	0.9
chr22	17697473	-0.9721666666666666	0.9	0.9	0.9	0.9
chr5	172887209	-0.9752916666666668	0.9	0.9	0.9	0.9
chr2	144191380	-0.9735833333333332	0.9	0.9	0.9	0.9
chr15	78300358	-0.9736666666666668	0.9	0.9	0.9	0.9
chr1	6056333	-0.9745	0.9	0.9	0.9	0.9
chr13	50715488	-0.9823333333333332	0.9	0.9	0.9	0.9
chr1	1764416	-0.9751666666666668	0.9	0.9	0.9	0.9
chr1	180397363	-0.9745833333333334	0.9	0.9	0.9	0.9
chr17	9562367	0.9	0.9	0.9	0.9	-0.9740833333333334
chr7	158732674	0.9	0.9	0.9	0.9	-0.9688333333333332
chr10	75176095	0.9	0.9	0.9	0.9	-0.9623333333333334
chrX	63676014	0.9	0.9	0.9	0.9	-0.9588333333333332
chr17	9562361	0.9	0.9	0.9	0.9	-0.9671666666666668
chr3	15731382	0.9	0.9	0.9	0.9	-0.9445
chr12	10312258	0.9	0.9	0.9	0.9	-0.94725
chr13	114070914	0.9	0.9	0.9	0.9	-0.9568333333333332
chr19	50003545	0.9	0.9	0.9	0.9	-0.94675
chrX	68305246	0.9	0.9	0.9	0.9	-0.9491666666666668
chr19	50003538	0.9	0.9	0.9	0.9	-0.9399166666666668
chr13	27573609	0.9	0.9	0.9	0.9	-0.9414166666666668
chr2	119928840	0.9	0.9	0.9	0.9	-0.9559166666666667
chr13	114070889	0.9	0.9	0.9	0.9	-0.9429166666666668
chr1	1222244	0.9	0.9	0.9	0.9	-0.9423333333333334
chr17	9562359	0.9	0.9	0.9	0.9	-0.9588333333333332
chr6	157086915	0.9	0.9	0.9	0.9	-0.9398333333333332
chr6	157086907	0.9	0.9	0.9	0.9	-0.93825
chr11	14328132	0.9	0.9	0.9	0.9	-0.9368333333333334
chr5	80784747	0.9	0.9	0.9	0.9	-0.9593333333333334
chr1	1222249	0.9	0.9	0.9	0.9	-0.9387083333333331
chr16	14496131	0.9	0.9	0.9	0.9	-0.9410833333333332
chr6	41960497	0.9	0.9	0.9	0.9	-0.961
chr2	24621980	0.9	0.9	0.9	0.9	-0.9438333333333332
chr11	14328094	0.9	0.9	0.9	0.9	-0.9319166666666668
chr17	76146328	0.9	0.9	0.9	0.9	-0.9341666666666666
chr11	128801068	0.9	0.9	0.9	0.9	-0.9325
chr6	15505640	0.9	0.9	0.9	0.9	-0.93325
chr17	47739747	0.9	0.9	0.9	0.9	-0.93875
chr13	114070883	0.9	0.9	0.9	0.9	-0.9300000000000002
chr10	75176139	0.9	0.9	0.9	0.9	-0.95175
chr19	54907392	0.9	0.9	0.9	0.9	-0.9390833333333334
chr17	9562391	0.9	0.9	0.9	0.9	-0.9449166666666666
chr8	102114699	0.9	0.9	0.9	0.9	-0.929375
chr19	50003510	0.9	0.9	0.9	0.9	-0.9268333333333334
chr3	11610074	0.9	0.9	0.9	0.9	-0.9396666666666668
chr3	47118620	0.9	0.9	0.9	0.9	-0.9381666666666666
chr15	94249570	0.9	0.9	0.9	0.9	-0.9224166666666668
chr10	7190055	0.9	0.9	0.9	0.9	-0.9328333333333334
chr10	7233347	0.9	0.9	0.9	0.9	-0.9344166666666666
chr6	161259404	0.9	0.9	0.9	0.9	-0.9229999999999999
chr11	128749418	0.9	0.9	0.9	0.9	-0.9293333333333332
chr15	94249547	0.9	0.9	0.9	0.9	-0.9215
chr1	12423060	0.9	0.9	0.9	0.9	-0.9279999999999999
chrX	153474373	0.9	0.9	0.9	0.9	-0.93775
chr6	15505666	0.9	0.9	0.9	0.9	-0.9360833333333334
chr14	89294413	0.9	0.9	0.9	0.9	-0.925
chr2	60775422	0.9	0.9	0.9	0.9	-0.9480833333333334
chr6	157086911	0.9	0.9	0.9	0.9	-0.92325
chr6	37826581	0.9	0.9	0.9	0.9	-0.92125
chr15	94249585	0.9	0.9	0.9	0.9	-0.9218333333333332
chr3	15731763	0.9	0.9	0.9	0.9	-0.9196666666666669
chr1	64927733	0.9	0.9	0.9	0.9	-0.9210833333333334
chr14	56211081	0.9	0.9	0.9	0.9	-0.9225
chr6	161259430	0.9	0.9	0.9	0.9	-0.9345
chr8	29090325	0.9	0.9	0.9	0.9	-0.921125
chr15	58598145	0.9	0.9	0.9	0.9	-0.9175416666666668
chr17	9562498	0.9	0.9	0.9	0.9	-0.9358333333333332
chr12	10312578	0.9	0.9	0.9	0.9	-0.9309166666666668
chr2	119933081	0.9	0.9	0.9	0.9	-0.92625
chrX	153474396	0.9	0.9	0.9	0.9	-0.9290833333333334
chr17	76146332	0.9	0.9	0.9	0.9	-0.9229999999999999
chr12	25518854	0.9	0.9	0.9	0.9	-0.9150833333333332
chr2	134173608	0.9	0.9	0.9	0.9	-0.92975
chr13	114070880	0.9	0.9	0.9	0.9	-0.9285
chrX	68305239	0.9	0.9	0.9	0.9	-0.9181666666666668
chr12	10312802	0.9	0.9	0.9	0.9	-0.93075
chr1	1222609	0.9	0.9	0.9	0.9	-0.9135416666666668
chr20	51505861	0.9	0.9	0.9	0.9	-0.9156666666666666
chr17	9562353	0.9	0.9	0.9	0.9	-0.9180833333333334
chr1	17429502	0.9	0.9	0.9	0.9	-0.9220833333333334
chr10	7190057	0.9	0.9	0.9	0.9	-0.91475
chr14	99464244	0.9	0.9	0.9	0.9	-0.9179999999999999
chr10	124642306	0.9	0.9	0.9	0.9	-0.91475
chr6	73036417	0.9	0.9	0.9	0.9	-0.93375
chr10	125063467	0.9	0.9	0.9	0.9	-0.9131666666666666
chr6	35376997	0.9	0.9	0.9	0.9	-0.9100833333333334
chr14	92601364	0.9	0.9	0.9	0.9	-0.9139166666666666
chr3	142129130	0.9	0.9	0.9	0.9	-0.9140833333333334
chr6	15505628	0.9	0.9	0.9	0.9	-0.9098333333333332
chr12	101791745	0.9	0.9	0.9	0.9	-0.9177916666666668
chr8	47352828	0.9	0.9	0.9	0.9	-0.9128333333333334
chr4	83104994	0.9	0.9	0.9	0.9	-0.9180833333333334
chr13	114070847	0.9	0.9	0.9	0.9	-0.9100833333333334
chr14	99464093	0.9	0.9	0.9	0.9	-0.9126666666666668
chr3	15731741	0.9	0.9	0.9	0.9	-0.9113333333333332
chr2	119928803	0.9	0.9	0.9	0.9	-0.91
chr6	157086890	0.9	0.9	0.9	0.9	-0.91725
chr10	7243128	0.9	0.9	0.9	0.9	-0.9211666666666668
chr19	50003490	0.9	0.9	0.9	0.9	-0.9150833333333336
chr10	125151788	0.9	0.9	0.9	0.9	-0.9127500000000002
chr12	128814919	0.9	0.9	0.9	0.9	-0.9114166666666668
chr3	141515855	0.9	0.9	0.9	0.9	-0.9185833333333332
chr7	66790563	0.9	0.9	0.9	0.9	-0.9224166666666666
chr3	143281052	0.9	0.9	0.9	0.9	-0.9190833333333334
chr8	124686698	0.9	0.9	0.9	0.9	-0.912
chr21	46253010	0.9	0.9	0.9	0.9	-0.9160833333333332
chr6	161242502	0.9	0.9	0.9	0.9	-0.9285
chr11	128801071	0.9	0.9	0.9	0.9	-0.91475
chr19	3799937	0.9	0.9	0.9	0.9	-0.9120833333333332
chr8	102114602	0.9	0.9	0.9	0.9	-0.912
chr8	122800146	0.9	0.9	0.9	0.9	-0.9153333333333332
chr3	125118752	0.9	0.9	0.9	0.9	-0.9180833333333334
chr17	47739890	0.9	0.9	0.9	0.9	-0.9098333333333332
chr17	47739677	0.9	0.9	0.9	0.9	-0.9176666666666669
chr8	124686692	0.9	0.9	0.9	0.9	-0.9063333333333332
chr1	167486933	0.9	0.9	0.9	0.9	-0.9076666666666666
chr1	206693742	0.9	0.9	0.9	0.9	-0.9205833333333332
chr14	105395633	0.9	0.9	0.9	0.9	-0.9096666666666668
chr12	123751277	0.9	0.9	0.9	0.9	-0.92325
chr7	139874383	0.9	0.9	0.9	0.9	-0.9091666666666668
chr10	92323154	0.9	0.9	0.9	0.9	-0.9195
chr3	11610076	0.9	0.9	0.9	0.9	-0.9223333333333332
chr1	64891235	0.9	0.9	0.9	0.9	-0.92625
chr2	53995703	0.9	0.9	0.9	0.9	-0.9113333333333334
chr17	67242185	0.9	0.9	0.9	0.9	-0.9136666666666666
chr10	7190069	0.9	0.9	0.9	0.9	-0.9175833333333332
chr17	47740006	0.9	0.9	0.9	0.9	-0.9069166666666666
chr3	188365392	0.9	0.9	0.9	0.9	-0.9083333333333334
chr8	47352833	0.9	0.9	0.9	0.9	-0.9121666666666668
chr20	63867330	0.9	0.9	0.9	0.9	-0.9185833333333332
chr12	10312534	0.9	0.9	0.9	0.9	-0.9095
chr8	37879796	0.9	0.9	0.9	0.9	-0.9028333333333334
chr20	51505863	0.9	0.9	0.9	0.9	-0.9133333333333332
chr12	10291733	0.9	0.9	0.9	0.9	-0.9055
chr4	95162438	0.9	0.9	0.9	0.9	-0.9195
chr12	123751041	0.9	0.9	0.9	0.9	-0.9153333333333332
chr18	48933709	0.9	0.9	0.9	0.9	-0.9081666666666666
chr14	92601338	0.9	0.9	0.9	0.9	-0.907
chr13	95791316	0.9	0.9	0.9	0.9	-0.9085833333333332
chr6	37826523	0.9	0.9	0.9	0.9	-0.90675
chr17	76146283	0.9	0.9	0.9	0.9	-0.9156666666666666
chr17	47700047	0.9	0.9	0.9	0.9	-0.9075
chr1	15065872	0.9	0.9	0.9	0.9	-0.90475
chr17	44434665	0.9	0.9	0.9	0.9	-0.9075
chr1	1222160	0.9	0.9	0.9	0.9	-0.92125
chr7	1042109	0.9	0.9	0.9	0.9	-0.90175
chr13	114070749	0.9	0.9	0.9	0.9	-0.9082083333333334
chr12	128814916	0.9	0.9	0.9	0.9	-0.9018333333333334
chr1	70907643	0.9	0.9	0.9	0.9	-0.9054166666666668
chr3	11610057	0.9	0.9	0.9	0.9	-0.9055
chr12	123751205	0.9	0.9	0.9	0.9	-0.9141666666666666
chr16	14496162	0.9	0.9	0.9	0.9	-0.90325
chr7	77565061	0.9	0.9	0.9	0.9	-0.9000833333333333
chr16	11558946	0.9	0.9	0.9	0.9	-0.90975
chr2	98628635	0.9	0.9	0.9	0.9	-0.9023333333333332
chr4	128817109	0.9	0.9	0.9	0.9	-0.91775
chr19	19453698	0.9	0.9	0.9	0.9	-0.92925
chr9	81622149	0.9	0.9	0.9	0.9	-0.9044166666666666
chr2	65352120	0.9	0.9	0.9	0.9	-0.9015
chr12	10312569	0.9	0.9	0.9	0.9	-0.8993333333333332
chr12	128814935	0.9	0.9	0.9	0.9	-0.8993333333333333
chr19	50003486	0.9	0.9	0.9	0.9	-0.90725
chr2	65352153	0.9	0.9	0.9	0.9	-0.9005
chr12	123751236	0.9	0.9	0.9	0.9	-0.9179166666666666
chr3	125118728	0.9	0.9	0.9	0.9	-0.9204166666666668
chr1	12460233	0.9	0.9	0.9	0.9	-0.9007500000000002
chr1	12103128	0.9	0.9	0.9	0.9	-0.91875
chr5	68231890	0.9	0.9	0.9	0.9	-0.9138333333333332
chr3	143280841	0.9	0.9	0.9	0.9	-0.9023333333333334
chr16	259031	0.9	0.9	0.9	0.9	-0.9055833333333334
chr9	120461923	0.9	0.9	0.9	0.9	-0.9046666666666666
chr16	68060936	0.9	0.9	0.9	0.9	-0.9129166666666666
chr11	14328092	0.9	0.9	0.9	0.9	-0.8978333333333333
chr12	124424356	0.9	0.9	0.9	0.9	-0.9000833333333333
chr10	7190066	0.9	0.9	0.9	0.9	-0.9048333333333334
chr2	65352157	0.9	0.9	0.9	0.9	-0.8969999999999998
chr11	114066872	0.9	0.9	0.9	0.9	-0.8985
chr12	10312672	0.9	0.9	0.9	0.9	-0.9026666666666666
chr7	66790566	0.9	0.9	0.9	0.9	-0.9120833333333332
chr16	88653813	0.9	0.9	0.9	0.9	-0.89875
chr4	48114347	0.9	0.9	0.9	0.9	-0.9025833333333334
chr7	66790636	0.9	0.9	0.9	0.9	-0.902
chr12	10312567	0.9	0.9	0.9	0.9	-0.8976666666666666
chr17	2820347	0.9	0.9	0.9	0.9	-0.8958333333333334
chr7	36513533	0.9	0.9	0.9	0.9	-0.8959166666666667
chr13	46726382	0.9	0.9	0.9	0.9	-0.9080833333333336
chr22	20580223	0.9	0.9	0.9	0.9	-0.9196666666666669
chr20	5997244	0.9	0.9	0.9	0.9	-0.9085
chr1	64875743	0.9	0.9	0.9	0.9	-0.9020833333333332
chr3	46925269	0.9	0.9	0.9	0.9	-0.9039166666666666
chr16	69455509	0.9	0.9	0.9	0.9	-0.9280000000000002
chr2	117932203	0.9	0.9	0.9	0.9	-0.902
chr17	61286620	0.9	0.9	0.9	0.9	-0.9130416666666668
chr7	139874394	0.9	0.9	0.9	0.9	-0.9029166666666668
chr19	54916853	0.9	0.9	0.9	0.9	-0.9109166666666666
chr9	7121136	0.9	0.9	0.9	0.9	-0.9006666666666667
chr15	94267160	0.9	0.9	0.9	0.9	-0.9094166666666664
chr13	114070978	0.9	0.9	0.9	0.9	-0.907875
chr10	110013262	0.9	0.9	0.9	0.9	-0.8973333333333333
chr8	47352850	0.9	0.9	0.9	0.9	-0.9045833333333332
chr12	124424353	0.9	0.9	0.9	0.9	-0.902
chr4	48114332	0.9	0.9	0.9	0.9	-0.8999166666666666
chr10	125151793	0.9	0.9	0.9	0.9	-0.9026666666666668
chr8	37788376	0.9	0.9	0.9	0.9	-0.8981666666666666
chr12	9604577	0.9	0.9	0.9	0.9	-0.9050833333333336
chr10	21851521	0.9	0.9	0.9	0.9	-0.902375
chr19	54907396	0.9	0.9	0.9	0.9	-0.9129999999999999
chr14	105395992	0.9	0.9	0.9	0.9	-0.8938333333333334
chr17	76146296	0.9	0.9	0.9	0.9	-0.9110833333333334
chr3	172655560	0.9	0.9	0.9	0.9	-0.9013333333333332
chr13	114070994	0.9	0.9	0.9	0.9	-0.8953333333333333
chr6	11202985	0.9	0.9	0.9	0.9	-0.8979999999999999
chrX	86014755	0.9	0.9	0.9	0.9	-0.9120833333333334
chr4	3174770	0.9	0.9	0.9	0.9	-0.8939166666666667
chr9	75104748	0.9	0.9	0.9	0.9	-0.90675
chr6	159980072	0.9	0.9	0.9	0.9	-0.8959999999999999
chr11	128801171	0.9	0.9	0.9	0.9	-0.8985000000000001
chr6	157172262	0.9	0.9	0.9	0.9	-0.8935833333333334
chr13	114070896	0.9	0.9	0.9	0.9	-0.901
chr6	90560217	0.9	0.9	0.9	0.9	-0.90125
chr16	14496212	0.9	0.9	0.9	0.9	-0.897
chr10	132702977	0.9	0.9	0.9	0.9	-0.8954166666666666
