chrom	start	end	celltype
chr17	32328685	32328687	[mB]
chr17	32328705	32328707	[mB]
chr17	32328716	32328718	[mB]
chr17	57942765	57942767	[mB]
chr17	57942793	57942795	[mB]
chr17	57942798	57942800	[mB]
chr17	57942809	57942811	[mB]
chr17	57942823	57942825	[mB]
chr17	57942843	57942845	[mB]
chr17	57942854	57942856	[mB]
chr17	57942887	57942889	[mB]
chr17	57942958	57942960	[mB]
chr17	57942975	57942977	[mB]
chr17	57942981	57942983	[mB]
chr17	67574331	67574333	[mB]
chr17	67574353	67574355	[mB]
chr17	67574591	67574593	[mB]
chr17	67574690	67574692	[mB]
chr17	67574744	67574746	[mB]
chr17	67574767	67574769	[mB]
chr17	67574813	67574815	[mB]
chr17	67574833	67574835	[mB]
chr17	67574899	67574901	[mB]
chr17	67575186	67575188	[mB]
chr17	67575206	67575208	[mB]
chr17	67575242	67575244	[mB]
chr17	67575279	67575281	[mB]
chr17	67575325	67575327	[mB]
chr17	67575396	67575398	[mB]
chr17	67575444	67575446	[mB]
chr17	67575460	67575462	[mB]
chr17	67575499	67575501	[mB]
chr17	67575508	67575510	[mB]
chr17	67575510	67575512	[mB]
chr17	67575540	67575542	[mB]
chr17	67575548	67575550	[mB]
chr17	67575569	67575571	[mB]
chr17	67575612	67575614	[mB]
chr17	67575625	67575627	[mB]
chr17	75320372	75320374	[mB]
chr17	75320377	75320379	[mB]
chr17	75320384	75320386	[mB]
chr17	75320401	75320403	[mB]
chr17	75320414	75320416	[mB]
chr17	75320423	75320425	[mB]
chr17	75320485	75320487	[mB]
chr17	75320488	75320490	[mB]
chr17	75320540	75320542	[mB]
chr17	75320547	75320549	[mB]
chr17	75320612	75320614	[mB]
chr17	75320639	75320641	[mB]
chr17	75320645	75320647	[mB]
chr17	75320732	75320734	[mB]
chr17	75320807	75320809	[mB]
chr17	75320879	75320881	[mB]
chr17	75320893	75320895	[mB]
chr17	80656482	80656484	[mB]
chr17	80656651	80656653	[mB]
chr17	80656740	80656742	[mB]
chr17	80656781	80656783	[mB]
chr17	80656796	80656798	[mB]
chr17	80656863	80656865	[mB]
chr17	80656892	80656894	[mB]
chr17	80656894	80656896	[mB]
chr17	80656912	80656914	[mB]
chr17	82441830	82441832	[mB]
chr17	82441836	82441838	[mB]
chr17	82441852	82441854	[mB]
chr17	82441877	82441879	[mB]
chr17	82441882	82441884	[mB]
chr17	82441913	82441915	[mB]
chr18	13892918	13892920	[mB]
chr18	13892937	13892939	[mB]
chr18	13892970	13892972	[mB]
chr18	13893129	13893131	[mB]
chr18	13893195	13893197	[mB]
chr18	13893202	13893204	[mB]
chr18	26181451	26181453	[mB]
chr18	26181681	26181683	[mB]
chr18	26181716	26181718	[mB]
chr18	26181726	26181728	[mB]
chr18	26181781	26181783	[mB]
chr18	26181793	26181795	[mB]
chr18	26181837	26181839	[mB]
chr18	26181854	26181856	[mB]
chr18	26429316	26429318	[mB]
chr18	26429341	26429343	[mB]
chr18	26429441	26429443	[mB]
chr18	26429464	26429466	[mB]
chr18	26429466	26429468	[mB]
chr18	26429485	26429487	[mB]
chr18	26429493	26429495	[mB]
chr18	26751853	26751855	[mB]
chr18	26752067	26752069	[mB]
chr18	26752115	26752117	[mB]
chr18	26752188	26752190	[mB]
chr18	26752216	26752218	[mB]
chr18	26752240	26752242	[mB]
chr18	26752305	26752307	[mB]
chr18	26752394	26752396	[mB]
chr18	26752414	26752416	[mB]
chr18	26752426	26752428	[mB]
chr18	75317866	75317868	[mB]
chr18	75317878	75317880	[mB]
chr18	75317902	75317904	[mB]
chr18	75317959	75317961	[mB]
chr18	75317979	75317981	[mB]
chr18	75317994	75317996	[mB]
chr19	729385	729387	[mB]
chr19	729449	729451	[mB]
chr19	729503	729505	[mB]
chr19	729519	729521	[mB]
chr19	729525	729527	[mB]
chr19	729527	729529	[mB]
chr19	729550	729552	[mB]
chr19	729557	729559	[mB]
chr19	729613	729615	[mB]
chr19	729618	729620	[mB]
chr19	729649	729651	[mB]
chr19	729680	729682	[mB]
chr19	729703	729705	[mB]
chr19	729707	729709	[mB]
chr19	948201	948203	[mB]
chr19	948302	948304	[mB]
chr19	948321	948323	[mB]
chr19	948344	948346	[mB]
chr19	948382	948384	[mB]
chr19	948387	948389	[mB]
chr19	948399	948401	[mB]
chr19	948416	948418	[mB]
chr19	948424	948426	[mB]
chr19	948430	948432	[mB]
chr19	948432	948434	[mB]
chr19	948440	948442	[mB]
chr19	948451	948453	[mB]
chr19	948461	948463	[mB]
chr19	948477	948479	[mB]
chr19	948510	948512	[mB]
chr19	948533	948535	[mB]
chr19	1621124	1621126	[mB]
chr19	1621132	1621134	[mB]
chr19	1621149	1621151	[mB]
chr19	1621161	1621163	[mB]
chr19	1621184	1621186	[mB]
chr19	1621217	1621219	[mB]
chr19	1621224	1621226	[mB]
chr19	1621239	1621241	[mB]
chr19	1621242	1621244	[mB]
chr19	1621245	1621247	[mB]
chr19	1621268	1621270	[mB]
chr19	1621317	1621319	[mB]
chr19	6527614	6527616	[mB]
chr19	6527646	6527648	[mB]
chr19	6527768	6527770	[mB]
chr19	6527780	6527782	[mB]
chr19	6527784	6527786	[mB]
chr19	6527831	6527833	[mB]
chr19	6528089	6528091	[mB]
chr19	6528116	6528118	[mB]
chr19	6528132	6528134	[mB]
chr19	6528143	6528145	[mB]
chr19	6528172	6528174	[mB]
chr19	6528178	6528180	[mB]
chr19	6528181	6528183	[mB]
chr19	6528217	6528219	[mB]
chr19	6528229	6528231	[mB]
chr19	6528279	6528281	[mB]
chr19	6528290	6528292	[mB]
chr19	6528306	6528308	[mB]
chr19	6528472	6528474	[mB]
chr19	6528478	6528480	[mB]
chr19	6528706	6528708	[mB]
chr19	6528730	6528732	[mB]
chr19	6528818	6528820	[mB]
chr19	6671337	6671339	[mB]
chr19	6671361	6671363	[mB]
chr19	6671369	6671371	[mB]
chr19	6671377	6671379	[mB]
chr19	6671401	6671403	[mB]
chr19	6671407	6671409	[mB]
chr19	6671424	6671426	[mB]
chr19	6671439	6671441	[mB]
chr19	6671483	6671485	[mB]
chr19	10197329	10197331	[mB]
chr19	10197359	10197361	[mB]
chr19	10197402	10197404	[mB]
chr19	10197409	10197411	[mB]
chr19	10197416	10197418	[mB]
chr19	10197418	10197420	[mB]
chr19	10197430	10197432	[mB]
chr19	10197448	10197450	[mB]
chr19	10197494	10197496	[mB]
chr19	10197506	10197508	[mB]
chr19	10197582	10197584	[mB]
chr19	10197624	10197626	[mB]
chr19	10197632	10197634	[mB]
chr19	10662906	10662908	[mB]
chr19	10662955	10662957	[mB]
chr19	10663221	10663223	[mB]
chr19	10663264	10663266	[mB]
chr19	10663266	10663268	[mB]
chr19	10663272	10663274	[mB]
chr19	10663289	10663291	[mB]
chr19	10663304	10663306	[mB]
chr19	10663361	10663363	[mB]
chr19	10663402	10663404	[mB]
chr19	10663410	10663412	[mB]
chr19	10663414	10663416	[mB]
chr19	10663432	10663434	[mB]
chr19	10663434	10663436	[mB]
chr19	10663440	10663442	[mB]
chr19	10663457	10663459	[mB]
chr19	10663464	10663466	[mB]
chr19	10663516	10663518	[mB]
chr19	10663528	10663530	[mB]
chr19	10663604	10663606	[mB]
chr19	16302019	16302021	[mB]
chr19	16302040	16302042	[mB]
chr19	16302061	16302063	[mB]
chr19	16302073	16302075	[mB]
chr19	16302109	16302111	[mB]
chr19	16302114	16302116	[mB]
chr19	16302148	16302150	[mB]
chr19	16302183	16302185	[mB]
chr19	16302187	16302189	[mB]
chr19	16302191	16302193	[mB]
chr19	16302249	16302251	[mB]
chr19	16302300	16302302	[mB]
chr19	16302399	16302401	[mB]
chr19	16302430	16302432	[mB]
chr19	16302442	16302444	[mB]
chr19	16302553	16302555	[mB]
chr19	16302578	16302580	[mB]
chr19	16302591	16302593	[mB]
chr19	16302593	16302595	[mB]
chr19	16302596	16302598	[mB]
chr19	16302657	16302659	[mB]
chr19	16302659	16302661	[mB]
chr19	16302669	16302671	[mB]
chr19	16302696	16302698	[mB]
chr19	16302701	16302703	[mB]
chr19	16302789	16302791	[mB]
chr19	16302793	16302795	[mB]
chr19	16302795	16302797	[mB]
chr19	16302805	16302807	[mB]
chr19	16302843	16302845	[mB]
chr19	16302849	16302851	[mB]
chr19	16302863	16302865	[mB]
chr19	16302894	16302896	[mB]
chr19	16302937	16302939	[mB]
chr19	16302941	16302943	[mB]
chr19	16302962	16302964	[mB]
chr19	16303000	16303002	[mB]
chr19	16303016	16303018	[mB]
chr19	16303025	16303027	[mB]
chr19	16303055	16303057	[mB]
chr19	16303089	16303091	[mB]
chr19	16303114	16303116	[mB]
chr19	16303158	16303160	[mB]
chr19	16303192	16303194	[mB]
chr19	16303222	16303224	[mB]
chr19	16303225	16303227	[mB]
chr19	16303274	16303276	[mB]
chr19	17760143	17760145	[mB]
chr19	17760153	17760155	[mB]
chr19	17760174	17760176	[mB]
chr19	17760206	17760208	[mB]
chr19	17760238	17760240	[mB]
chr19	17760269	17760271	[mB]
chr19	17760301	17760303	[mB]
chr19	17760339	17760341	[mB]
chr19	17760341	17760343	[mB]
chr19	17760345	17760347	[mB]
chr19	17760424	17760426	[mB]
chr19	17760469	17760471	[mB]
chr19	17760591	17760593	[mB]
chr19	17760734	17760736	[mB]
chr19	17760741	17760743	[mB]
chr19	17760836	17760838	[mB]
chr19	17760867	17760869	[mB]
chr19	17886345	17886347	[mB]
chr19	17886409	17886411	[mB]
chr19	17886418	17886420	[mB]
chr19	17886431	17886433	[mB]
chr19	17886463	17886465	[mB]
chr19	17886549	17886551	[mB]
chr19	17886598	17886600	[mB]
chr19	17886602	17886604	[mB]
chr19	17886649	17886651	[mB]
chr19	38569078	38569080	[mB]
chr19	38569110	38569112	[mB]
chr19	38569134	38569136	[mB]
chr19	38569154	38569156	[mB]
chr19	38569158	38569160	[mB]
chr19	38569161	38569163	[mB]
chr19	38569166	38569168	[mB]
chr19	38569199	38569201	[mB]
chr19	38569210	38569212	[mB]
chr19	38569252	38569254	[mB]
chr19	38569285	38569287	[mB]
chr19	38569305	38569307	[mB]
chr19	38569459	38569461	[mB]
chr19	49673607	49673609	[mB]
chr19	49673636	49673638	[mB]
chr19	49673720	49673722	[mB]
chr19	49673799	49673801	[mB]
chr19	49674495	49674497	[mB]
chr19	49674500	49674502	[mB]
chr19	49674503	49674505	[mB]
chr19	49674684	49674686	[mB]
chr19	49674691	49674693	[mB]
chr19	49674701	49674703	[mB]
chr19	49674734	49674736	[mB]
chr19	49674764	49674766	[mB]
chr19	49674772	49674774	[mB]
chr19	49674912	49674914	[mB]
chr19	55121258	55121260	[mB]
chr19	55121285	55121287	[mB]
chr19	55121330	55121332	[mB]
chr19	55121355	55121357	[mB]
chr19	55121363	55121365	[mB]
chr19	55121395	55121397	[mB]
chr19	55121451	55121453	[mB]
chr19	57270041	57270043	[mB]
chr19	57270084	57270086	[mB]
chr19	57270232	57270234	[mB]
chr19	57270415	57270417	[mB]
chr19	57270437	57270439	[mB]
chr19	57270445	57270447	[mB]
chr19	57270469	57270471	[mB]
chr19	57270533	57270535	[mB]
chr19	57270566	57270568	[mB]
chr19	57270597	57270599	[mB]
chr19	57270605	57270607	[mB]
chr19	57905336	57905338	[mB]
chr19	57905400	57905402	[mB]
chr19	57905455	57905457	[mB]
chr19	57905459	57905461	[mB]
chr2	29109869	29109871	[mB]
chr2	29109877	29109879	[mB]
chr2	29109949	29109951	[mB]
chr2	29109971	29109973	[mB]
chr2	29109980	29109982	[mB]
chr2	29110218	29110220	[mB]
chr2	29110222	29110224	[mB]
chr2	32910878	32910880	[mB]
chr2	32910979	32910981	[mB]
chr2	32910981	32910983	[mB]
chr2	32911083	32911085	[mB]
chr2	32911090	32911092	[mB]
chr2	32911137	32911139	[mB]
chr2	32911182	32911184	[mB]
chr2	33206510	33206512	[mB]
chr2	33206535	33206537	[mB]
chr2	33206654	33206656	[mB]
chr2	33206669	33206671	[mB]
chr2	33206686	33206688	[mB]
chr2	33206716	33206718	[mB]
chr2	61708559	61708561	[mB]
chr2	61708573	61708575	[mB]
chr2	61708581	61708583	[mB]
chr2	61708610	61708612	[mB]
chr2	164762718	164762720	[mB]
chr2	164762758	164762760	[mB]
chr2	164762764	164762766	[mB]
chr2	164762781	164762783	[mB]
chr2	164762820	164762822	[mB]
chr2	164762840	164762842	[mB]
chr2	164762852	164762854	[mB]
chr2	164762856	164762858	[mB]
chr2	164762885	164762887	[mB]
chr2	164762937	164762939	[mB]
chr2	164762946	164762948	[mB]
chr2	168090673	168090675	[mB]
chr2	168090768	168090770	[mB]
chr2	168090777	168090779	[mB]
chr2	168090910	168090912	[mB]
chr2	168090932	168090934	[mB]
chr2	168091007	168091009	[mB]
chr2	191667985	191667987	[mB]
chr2	191668001	191668003	[mB]
chr2	191668025	191668027	[mB]
chr2	191668055	191668057	[mB]
chr2	191668119	191668121	[mB]
chr2	191668123	191668125	[mB]
chr2	191668151	191668153	[mB]
chr2	191668240	191668242	[mB]
chr2	191668250	191668252	[mB]
chr2	191668256	191668258	[mB]
chr2	191668536	191668538	[mB]
chr2	203798886	203798888	[mB]
chr2	203798919	203798921	[mB]
chr2	203798971	203798973	[mB]
chr2	203799034	203799036	[mB]
chr2	230203319	230203321	[mB]
chr2	230203356	230203358	[mB]
chr2	230203377	230203379	[mB]
chr2	230203425	230203427	[mB]
chr2	230203429	230203431	[mB]
chr2	230203437	230203439	[mB]
chr2	230203447	230203449	[mB]
chr2	230203460	230203462	[mB]
chr2	230203496	230203498	[mB]
chr2	230203502	230203504	[mB]
chr2	230203510	230203512	[mB]
chr2	230203529	230203531	[mB]
chr2	230203544	230203546	[mB]
chr20	18802137	18802139	[mB]
chr20	18802163	18802165	[mB]
chr20	18802203	18802205	[mB]
chr20	18802212	18802214	[mB]
chr20	18802400	18802402	[mB]
chr20	25395153	25395155	[mB]
chr20	25395169	25395171	[mB]
chr20	25395171	25395173	[mB]
chr20	25395298	25395300	[mB]
chr20	25395303	25395305	[mB]
chr20	31867666	31867668	[mB]
chr20	31867704	31867706	[mB]
chr20	31867712	31867714	[mB]
chr20	31867736	31867738	[mB]
chr20	31867744	31867746	[mB]
chr20	31867792	31867794	[mB]
chr20	31867804	31867806	[mB]
chr20	31867834	31867836	[mB]
chr20	31867845	31867847	[mB]
chr20	31867865	31867867	[mB]
chr20	31867879	31867881	[mB]
chr20	31867886	31867888	[mB]
chr20	31867890	31867892	[mB]
chr20	31867923	31867925	[mB]
chr20	31867933	31867935	[mB]
chr20	31867939	31867941	[mB]
chr20	31868154	31868156	[mB]
chr20	31868209	31868211	[mB]
chr20	31868298	31868300	[mB]
chr20	31868541	31868543	[mB]
chr20	31868547	31868549	[mB]
chr20	31868564	31868566	[mB]
chr20	31868571	31868573	[mB]
chr20	31868633	31868635	[mB]
chr20	31868667	31868669	[mB]
chr20	31868698	31868700	[mB]
chr20	50844011	50844013	[mB]
chr20	50844088	50844090	[mB]
chr20	50844096	50844098	[mB]
chr20	50844102	50844104	[mB]
chr21	39329973	39329975	[mB]
chr21	39330043	39330045	[mB]
chr21	39330093	39330095	[mB]
chr21	39330138	39330140	[mB]
chr21	39330142	39330144	[mB]
chr21	39330245	39330247	[mB]
chr21	39330303	39330305	[mB]
chr22	42457899	42457901	[mB]
chr22	42457962	42457964	[mB]
chr22	42458003	42458005	[mB]
chr22	42458050	42458052	[mB]
chr22	42458057	42458059	[mB]
chr22	42458083	42458085	[mB]
chr22	50335635	50335637	[mB]
chr22	50335657	50335659	[mB]
chr22	50335735	50335737	[mB]
chr22	50335775	50335777	[mB]
chr22	50335778	50335780	[mB]
chr22	50335831	50335833	[mB]
chr22	50335835	50335837	[mB]
chr22	50335885	50335887	[mB]
chr22	50335896	50335898	[mB]
chr22	50335910	50335912	[mB]
chr22	50335954	50335956	[mB]
chr22	50336022	50336024	[mB]
chr3	47291909	47291911	[mB]
chr3	47292043	47292045	[mB]
chr3	47292211	47292213	[mB]
chr3	47292271	47292273	[mB]
chr3	47292333	47292335	[mB]
chr3	47292341	47292343	[mB]
chr3	47292365	47292367	[mB]
chr3	47292378	47292380	[mB]
chr3	47292421	47292423	[mB]
chr3	58401651	58401653	[mB]
chr3	58401741	58401743	[mB]
chr3	58401782	58401784	[mB]
chr3	58401786	58401788	[mB]
chr3	58401794	58401796	[mB]
chr3	58401798	58401800	[mB]
chr3	58401825	58401827	[mB]
chr3	58401842	58401844	[mB]
chr3	58401844	58401846	[mB]
chr3	58401866	58401868	[mB]
chr3	58401928	58401930	[mB]
chr3	106256917	106256919	[mB]
chr3	106256954	106256956	[mB]
chr3	106257001	106257003	[mB]
chr3	106257042	106257044	[mB]
chr3	106257098	106257100	[mB]
chr3	106257130	106257132	[mB]
chr3	106257335	106257337	[mB]
chr3	106257615	106257617	[mB]
chr3	114451693	114451695	[mB]
chr3	114451743	114451745	[mB]
chr3	114451746	114451748	[mB]
chr3	114451761	114451763	[mB]
chr3	114451849	114451851	[mB]
chr3	114451883	114451885	[mB]
chr3	114451929	114451931	[mB]
chr3	114456637	114456639	[mB]
chr3	114456664	114456666	[mB]
chr3	114456833	114456835	[mB]
chr3	114457027	114457029	[mB]
chr3	119550254	119550256	[mB]
chr3	119550450	119550452	[mB]
chr3	119550471	119550473	[mB]
chr3	119550486	119550488	[mB]
chr3	119550577	119550579	[mB]
chr3	119550597	119550599	[mB]
chr3	119550612	119550614	[mB]
chr3	119550637	119550639	[mB]
chr3	125192318	125192320	[mB]
chr3	125192470	125192472	[mB]
chr3	125192531	125192533	[mB]
chr3	125192533	125192535	[mB]
chr3	125192574	125192576	[mB]
chr3	129679333	129679335	[mB]
chr3	129679373	129679375	[mB]
chr3	129679390	129679392	[mB]
chr3	129679429	129679431	[mB]
chr3	129679451	129679453	[mB]
chr3	129679538	129679540	[mB]
chr3	129679545	129679547	[mB]
chr3	129679594	129679596	[mB]
chr3	141336696	141336698	[mB]
chr3	141336715	141336717	[mB]
chr3	141336719	141336721	[mB]
chr3	141336788	141336790	[mB]
chr3	170359312	170359314	[mB]
chr3	170359316	170359318	[mB]
chr3	170359322	170359324	[mB]
chr3	170359332	170359334	[mB]
chr3	170359361	170359363	[mB]
chr3	170359365	170359367	[mB]
chr3	170359369	170359371	[mB]
chr3	170359423	170359425	[mB]
chr3	170359453	170359455	[mB]
chr3	170359460	170359462	[mB]
chr3	170359490	170359492	[mB]
chr3	170359521	170359523	[mB]
chr3	170359528	170359530	[mB]
chr3	170359545	170359547	[mB]
chr3	170359551	170359553	[mB]
chr3	170359570	170359572	[mB]
chr3	170359578	170359580	[mB]
chr3	170359586	170359588	[mB]
chr3	177247341	177247343	[mB]
chr3	177247383	177247385	[mB]
chr3	177247395	177247397	[mB]
chr3	177247428	177247430	[mB]
chr3	177247439	177247441	[mB]
chr3	177247475	177247477	[mB]
chr3	177247483	177247485	[mB]
chr3	177247505	177247507	[mB]
chr3	177247513	177247515	[mB]
chr3	177247545	177247547	[mB]
chr3	177247547	177247549	[mB]
chr3	177247557	177247559	[mB]
chr3	177247585	177247587	[mB]
chr3	177247590	177247592	[mB]
chr3	177247601	177247603	[mB]
chr3	177247615	177247617	[mB]
chr3	177247635	177247637	[mB]
chr3	177247646	177247648	[mB]
chr3	177247676	177247678	[mB]
chr3	177247680	177247682	[mB]
chr3	177247692	177247694	[mB]
chr3	177247736	177247738	[mB]
chr3	177247744	177247746	[mB]
chr3	177247774	177247776	[mB]
chr3	177247806	177247808	[mB]
chr3	177247853	177247855	[mB]
chr3	177247875	177247877	[mB]
chr3	177247897	177247899	[mB]
chr3	177247907	177247909	[mB]
chr3	183535775	183535777	[mB]
chr3	183535782	183535784	[mB]
chr3	183535798	183535800	[mB]
chr3	183535805	183535807	[mB]
chr3	183535813	183535815	[mB]
chr3	183535867	183535869	[mB]
chr3	183535919	183535921	[mB]
chr3	183535923	183535925	[mB]
chr3	183535931	183535933	[mB]
chr3	183535976	183535978	[mB]
chr3	183535994	183535996	[mB]
chr3	183536024	183536026	[mB]
chr3	183536138	183536140	[mB]
chr3	183536181	183536183	[mB]
chr3	183536319	183536321	[mB]
chr3	183915400	183915402	[mB]
chr3	183915408	183915410	[mB]
chr3	183915511	183915513	[mB]
chr3	183915531	183915533	[mB]
chr3	183915600	183915602	[mB]
chr3	191144799	191144801	[mB]
chr3	191144823	191144825	[mB]
chr3	191144825	191144827	[mB]
chr3	191144831	191144833	[mB]
chr3	191144848	191144850	[mB]
chr3	191144855	191144857	[mB]
chr3	191144886	191144888	[mB]
chr3	191144908	191144910	[mB]
chr3	191144916	191144918	[mB]
chr3	191144920	191144922	[mB]
chr3	191145000	191145002	[mB]
chr3	191145021	191145023	[mB]
chr4	698885	698887	[mB]
chr4	698947	698949	[mB]
chr4	699020	699022	[mB]
chr4	699066	699068	[mB]
chr4	699076	699078	[mB]
chr4	699096	699098	[mB]
chr4	699130	699132	[mB]
chr4	699147	699149	[mB]
chr4	699163	699165	[mB]
chr4	699169	699171	[mB]
chr4	699207	699209	[mB]
chr4	699215	699217	[mB]
chr4	17592807	17592809	[mB]
chr4	17592830	17592832	[mB]
chr4	17592838	17592840	[mB]
chr4	17592867	17592869	[mB]
chr4	17592883	17592885	[mB]
chr4	17592922	17592924	[mB]
chr4	17592930	17592932	[mB]
chr4	17592986	17592988	[mB]
chr4	56425865	56425867	[mB]
chr4	56426114	56426116	[mB]
chr4	56426129	56426131	[mB]
chr4	56426183	56426185	[mB]
chr4	56426260	56426262	[mB]
chr4	56426269	56426271	[mB]
chr4	56426271	56426273	[mB]
chr4	56426293	56426295	[mB]
chr4	56426332	56426334	[mB]
chr4	56426349	56426351	[mB]
chr4	56426571	56426573	[mB]
chr4	56426582	56426584	[mB]
chr4	70754988	70754990	[mB]
chr4	70754995	70754997	[mB]
chr4	70755005	70755007	[mB]
chr4	70755047	70755049	[mB]
chr4	70755091	70755093	[mB]
chr4	70755158	70755160	[mB]
chr4	70755160	70755162	[mB]
chr4	70755173	70755175	[mB]
chr4	70755185	70755187	[mB]
chr4	70755672	70755674	[mB]
chr4	70755678	70755680	[mB]
chr4	70755721	70755723	[mB]
chr4	70755725	70755727	[mB]
chr4	70755732	70755734	[mB]
chr4	70755777	70755779	[mB]
chr4	70755806	70755808	[mB]
chr4	70755810	70755812	[mB]
chr4	70755866	70755868	[mB]
chr4	70755881	70755883	[mB]
chr4	70755906	70755908	[mB]
chr4	70755924	70755926	[mB]
chr4	70755936	70755938	[mB]
chr4	70755949	70755951	[mB]
chr4	70874578	70874580	[mB]
chr4	70874616	70874618	[mB]
chr4	70874624	70874626	[mB]
chr4	70874641	70874643	[mB]
chr4	70874644	70874646	[mB]
chr4	70874648	70874650	[mB]
chr4	70874658	70874660	[mB]
chr4	70874702	70874704	[mB]
chr4	70874709	70874711	[mB]
chr4	70874744	70874746	[mB]
chr4	70874775	70874777	[mB]
chr4	70874786	70874788	[mB]
chr4	110783602	110783604	[mB]
chr4	110783613	110783615	[mB]
chr4	110783654	110783656	[mB]
chr4	110783658	110783660	[mB]
chr4	110783663	110783665	[mB]
chr4	110783691	110783693	[mB]
chr4	110783701	110783703	[mB]
chr4	110783707	110783709	[mB]
chr5	6591334	6591336	[mB]
chr5	6591427	6591429	[mB]
chr5	6591435	6591437	[mB]
chr5	6591443	6591445	[mB]
chr5	6591467	6591469	[mB]
chr5	6591505	6591507	[mB]
chr5	31995125	31995127	[mB]
chr5	31995141	31995143	[mB]
chr5	31995307	31995309	[mB]
chr5	31995343	31995345	[mB]
chr5	115578397	115578399	[mB]
chr5	115578418	115578420	[mB]
chr5	115578439	115578441	[mB]
chr5	115578443	115578445	[mB]
chr5	115578448	115578450	[mB]
chr5	115578476	115578478	[mB]
chr5	115578486	115578488	[mB]
chr5	115578488	115578490	[mB]
chr5	115578492	115578494	[mB]
chr5	131248283	131248285	[mB]
chr5	131248327	131248329	[mB]
chr5	131248338	131248340	[mB]
chr5	131248379	131248381	[mB]
chr5	131248431	131248433	[mB]
chr5	149617420	149617422	[mB]
chr5	149617629	149617631	[mB]
chr5	149617776	149617778	[mB]
chr5	149617783	149617785	[mB]
chr5	149617907	149617909	[mB]
chr5	149618102	149618104	[mB]
chr5	149618112	149618114	[mB]
chr5	149618121	149618123	[mB]
chr5	149618146	149618148	[mB]
chr5	149618167	149618169	[mB]
chr5	149618210	149618212	[mB]
chr5	149618216	149618218	[mB]
chr5	149618225	149618227	[mB]
chr5	149618261	149618263	[mB]
chr5	149618289	149618291	[mB]
chr5	149618311	149618313	[mB]
chr5	149618315	149618317	[mB]
chr5	158881143	158881145	[mB]
chr5	158881154	158881156	[mB]
chr5	158881347	158881349	[mB]
chr5	158881374	158881376	[mB]
chr5	158881407	158881409	[mB]
chr5	158881521	158881523	[mB]
chr5	158881531	158881533	[mB]
chr5	158881570	158881572	[mB]
chr5	173052639	173052641	[mB]
chr5	173052683	173052685	[mB]
chr5	173052705	173052707	[mB]
chr5	173052737	173052739	[mB]
chr5	173052741	173052743	[mB]
chr5	173052769	173052771	[mB]
chr5	173052785	173052787	[mB]
chr5	173052827	173052829	[mB]
chr5	173052832	173052834	[mB]
chr5	173052867	173052869	[mB]
chr5	177159318	177159320	[mB]
chr5	177159338	177159340	[mB]
chr5	177159384	177159386	[mB]
chr5	177159390	177159392	[mB]
chr5	177159470	177159472	[mB]
chr5	177159481	177159483	[mB]
chr5	177159525	177159527	[mB]
chr5	177159616	177159618	[mB]
chr5	177159624	177159626	[mB]
chr5	177159657	177159659	[mB]
chr5	177159671	177159673	[mB]
chr5	177159680	177159682	[mB]
chr5	177159689	177159691	[mB]
chr5	177159716	177159718	[mB]
chr5	177159748	177159750	[mB]
chr5	177159790	177159792	[mB]
chr5	177159807	177159809	[mB]
chr5	177159839	177159841	[mB]
chr5	177159883	177159885	[mB]
chr5	177159887	177159889	[mB]
chr5	177177932	177177934	[mB]
chr5	177177986	177177988	[mB]
chr5	177178042	177178044	[mB]
chr5	177178050	177178052	[mB]
chr6	1738455	1738457	[mB]
chr6	1738476	1738478	[mB]
chr6	1738481	1738483	[mB]
chr6	1738511	1738513	[mB]
chr6	1738528	1738530	[mB]
chr6	1738610	1738612	[mB]
chr6	1738766	1738768	[mB]
chr6	1738791	1738793	[mB]
chr6	1738815	1738817	[mB]
chr6	1738942	1738944	[mB]
chr6	1739040	1739042	[mB]
chr6	1739081	1739083	[mB]
chr6	1739198	1739200	[mB]
chr6	1739347	1739349	[mB]
chr6	1739371	1739373	[mB]
chr6	1739389	1739391	[mB]
chr6	1739394	1739396	[mB]
chr6	1739396	1739398	[mB]
chr6	1739440	1739442	[mB]
chr6	1739487	1739489	[mB]
chr6	1739575	1739577	[mB]
chr6	1739587	1739589	[mB]
chr6	11876813	11876815	[mB]
chr6	11876870	11876872	[mB]
chr6	11876886	11876888	[mB]
chr6	11877123	11877125	[mB]
chr6	11877137	11877139	[mB]
chr6	11877193	11877195	[mB]
chr6	11877213	11877215	[mB]
chr6	11877234	11877236	[mB]
chr6	11877264	11877266	[mB]
chr6	11877296	11877298	[mB]
chr6	11877380	11877382	[mB]
chr6	12602199	12602201	[mB]
chr6	12602204	12602206	[mB]
chr6	12602335	12602337	[mB]
chr6	12602352	12602354	[mB]
chr6	30716325	30716327	[mB]
chr6	30716347	30716349	[mB]
chr6	30716367	30716369	[mB]
chr6	30716371	30716373	[mB]
chr6	30716379	30716381	[mB]
chr6	30716411	30716413	[mB]
chr6	30716424	30716426	[mB]
chr6	30716430	30716432	[mB]
chr6	30716453	30716455	[mB]
chr6	30716500	30716502	[mB]
chr6	30716502	30716504	[mB]
chr6	30716506	30716508	[mB]
chr6	30716545	30716547	[mB]
chr6	30716562	30716564	[mB]
chr6	35760181	35760183	[mB]
chr6	35760186	35760188	[mB]
chr6	35760214	35760216	[mB]
