chrom	start	end	NaiveCD4-Bcell	NaiveCD4-Myloid	NaiveCD4-NK	NaiveCD4-NaiveCD8	NaiveCD4-PMNlike	NaiveCD4-Tregs	NaiveCD4-cm4	NaiveCD4-cm8	NaiveCD4-ed8	NaiveCD4-em4	NaiveCD4-em8	Minimum delta	Maximum delta	Average delta	NaiveCD4	NaiveCD8	nB	NK	PC	Mono	M0	M1	M2	iDC	mDC	PMN	cm8	em8	Eo	Tregs	em4	ed8	Mg	cm4	Er	mB	(Minimum delta+Average delta)/2	Minimum delta rank	Average delta rank	(Minimum delta rank+Average delta rank)/2	OwnGroup_avg_delta	OtherGroup_avg_delta	OwnGroup_avg_delta rank	OtherGroup_avg_delta rank	(OwnGroup_avg_delta rank+OtherGroup_avg_delta rank)/2	(OwnGroup_avg_delta rank+Average delta rank)/2	Methylation rank	(Methylation rank+OtherGroup_avg_delta rank+OwnGroup_avg_delta rank)/3	(Methylation rank+Average delta rank+OwnGroup_avg_delta rank)/3	(Methylation rank+Average delta rank+Minimum delta rank)/3
chr1	3855457	3855459	0.03599999999999992	0.014562499999999812	0.048666666666666636	0.04133333333333333	0.021444444444444263	0.01849999999999985	0.04149999999999998	0.03299999999999992	0.05799999999999994	0.03949999999999998	0.05799999999999994	0.014562499999999812	0.05799999999999994	0.03731881313131305	0.942	0.9833333333333334	0.9776666666666666	0.9906666666666668	0.9766666666666666	0.973	0.922	0.9833333333333334	0.94	0.983	0.9420000000000001	0.971	0.975	1.0	0.9705	0.9605	0.9815	1.0	1.0	0.9835	0.9085	0.9805	0.02594065656565643	21036.0	166489.0	93762.5	0.04231249999999995	0.024002314814814667	85274.0	167648.0	126461.0	125881.5	6176.0	86366.0	85979.66666666667	64567.0
chr1	3857814	3857816	0.007857142857142858	0.0169375	0.043	0.03766666666666667	0.002888888888888889	0.01	0.016	0.0375	0.049	0.0105	0.014	0.002888888888888889	0.049	0.022304563492063497	0.0	0.03766666666666667	0.018333333333333337	0.043	0.0	0.025666666666666667	0.012333333333333337	0.03466666666666667	0.017666666666666667	0.0	0.0	0.0	0.0375	0.014	0.0	0.01	0.0105	0.049	0.013	0.016	0.0	0.0	0.012596726190476193	26693.0	218735.0	122714.0	0.027208333333333334	0.009227843915343916	101061.0	203306.0	152183.5	159898.0	1.0	101456.0	106599.0	81809.66666666667
chr1	3858599	3858601	0.012416666666666742	0.019354166666666783	0.006333333333333413	0.029666666666666838	0.015111111111111188	0.013166666666666882	0.022666666666666724	0.02066666666666672	0.03066666666666684	0.007166666666666877	0.03966666666666685	0.006333333333333413	0.03966666666666685	0.01971654040404053	0.9333333333333332	0.963	0.9153333333333332	0.9396666666666668	0.9756666666666668	0.96	0.9453333333333336	0.948	0.921	0.96	1.0	0.9613333333333336	0.9540000000000001	0.973	0.9540000000000001	0.9465	0.9405	0.964	0.9335	0.956	0.9385	0.9465	0.013024936868686972	24728.0	226598.0	125663.0	0.021250000000000144	0.015627314814814903	107547.0	189972.0	148759.5	167072.5	6112.0	101210.33333333333	113419.0	85812.66666666667
chr1	3861026	3861028	0.026458333333333358	0.027904761904761988	0.04166666666666674	0.039000000000000035	0.022333333333333427	0.009333333333333416	0.029833333333333382	0.007833333333333248	0.028833333333333374	0.051333333333333335	0.009833333333333359	0.007833333333333248	0.051333333333333335	0.026760281385281425	0.9486666666666668	0.9876666666666668	0.9913333333333334	0.9903333333333334	0.9423333333333334	0.9766666666666668	0.976	0.9406666666666668	0.9840000000000001	1.0	1.0	0.9323333333333332	0.9565	0.9585	1.0	0.958	1.0	0.9775	1.0	0.9785	1.0	1.0	0.017296807359307338	23934.0	203398.0	113666.0	0.027208333333333362	0.02556547619047626	101057.0	163373.0	132215.0	152227.5	6221.0	90217.0	103558.66666666667	77851.0
chr1	3861045	3861047	0.051533333333333216	0.041256410256410136	0.02333333333333321	0.035833333333333266	0.04195833333333332	0.01083333333333325	0.035833333333333266	0.058833333333333286	0.04283333333333328	0.051833333333333176	0.057333333333333236	0.01083333333333325	0.058833333333333286	0.04103770396270389	0.9186666666666669	0.9545	0.978	0.942	0.9845	0.992	0.9393333333333334	0.9276666666666666	0.975	0.952	1.0	0.921	0.9775	0.976	0.9835	0.9295	0.9705	0.9615	1.0	0.9545	0.9775	0.926	0.02593551864801857	22557.0	154674.0	88615.5	0.03958333333333325	0.04491602564102556	87977.0	116538.0	102257.5	121325.5	6014.0	70176.33333333333	82888.33333333333	61081.666666666664
chr1	3864122	3864124	0.04183333333333339	0.012145833333333413	0.0066666666666666	0.02199999999999991	0.0014444444444443596	0.021333333333333315	0.00883333333333336	0.021333333333333315	0.053333333333333344	0.0013333333333332975	0.009333333333333305	0.0013333333333332975	0.053333333333333344	0.01814457070707069	0.9466666666666668	0.9686666666666666	1.0	0.9533333333333333	0.9753333333333334	0.9786666666666668	0.962	0.9503333333333334	0.9336666666666668	0.96	0.9735	0.9676666666666668	0.968	0.956	0.9295	0.968	0.948	1.0	0.9435	0.9555	0.9420000000000001	0.991	0.009738952020201993	27770.0	230634.0	129202.0	0.018020833333333305	0.018474537037037053	110756.0	182638.0	146697.0	170695.0	6208.0	99867.33333333333	115866.0	88204.0
chr1	3866648	3866650	0.03270833333333334	0.026583333333333514	0.03633333333333344	0.031666666666666836	0.007888888888889056	0.030833333333333487	0.01983333333333348	0.009833333333333472	0.001833333333333353	0.012833333333333474	0.01833333333333353	0.001833333333333353	0.03633333333333344	0.020789141414141545	0.9446666666666664	0.9763333333333334	0.9883333333333332	0.981	0.9713333333333332	0.9746666666666668	0.9876666666666668	0.9903333333333334	0.925	1.0	0.9535	0.9583333333333334	0.9545	0.963	0.9515	0.9755	0.9575	0.9465	0.9275	0.9645	0.97	0.97	0.011311237373737449	27407.0	223424.0	125415.5	0.020187500000000136	0.022393518518518635	108659.0	172003.0	140331.0	166041.5	6193.0	95618.33333333333	112758.66666666667	85674.66666666667
chr1	3866955	3866957	0.027000000000000024	0.024124999999999952	0.03200000000000003	0.03166666666666651	0.008444444444444366	0.0020000000000000018	0.041999999999999926	0.032499999999999966	0.039999999999999925	0.02349999999999996	0.02200000000000002	0.0020000000000000018	0.041999999999999926	0.02593055555555552	0.946	0.9776666666666666	0.962	0.978	0.9906666666666668	0.9526666666666668	0.962	0.9853333333333332	0.9636666666666668	0.9655	1.0	0.9403333333333334	0.9785	0.968	0.9565	0.948	0.9695	0.986	0.96	0.988	0.968	0.963	0.01396527777777776	27297.0	206374.0	116835.5	0.028208333333333294	0.019856481481481447	99930.0	178900.0	139415.0	153152.0	6203.0	95011.0	104169.0	79958.0
chr1	3868587	3868589	0.10762499999999996	0.08220000000000005	0.08133333333333326	0.03700000000000003	0.054000000000000166	0.08799999999999998	0.09250000000000004	0.09350000000000004	0.11750000000000005	0.15549999999999994	0.09199999999999996	0.03700000000000003	0.15549999999999994	0.09101439393939394	0.789	0.8260000000000001	0.8803333333333333	0.8703333333333333	0.9296666666666664	0.9683333333333334	0.809	0.8119999999999999	0.7863333333333333	1.0	0.941	0.8246666666666668	0.8825000000000001	0.8809999999999999	0.9375	0.877	0.9445	0.9065	0.7775	0.8815000000000001	0.8414999999999999	0.8714999999999999	0.06400719696969698	14739.0	68134.0	41436.5	0.09466666666666666	0.08127500000000006	45965.0	66956.0	56460.5	57049.5	5058.0	39326.333333333336	39719.0	29310.333333333332
chr1	3868740	3868742	0.07925000000000015	0.07512500000000022	0.05166666666666675	0.07466666666666677	0.003888888888889053	0.07950000000000013	0.02600000000000013	0.06400000000000006	0.09300000000000007	0.08600000000000008	0.08750000000000012	0.003888888888889053	0.09300000000000007	0.0655088383838385	0.8799999999999999	0.9546666666666668	0.9666666666666668	0.9316666666666666	0.9690000000000001	0.9833333333333334	0.9166666666666666	0.9486666666666668	0.9536666666666668	0.9375	1.0	0.9393333333333334	0.9440000000000001	0.9675	0.957	0.9595	0.966	0.973	0.9165	0.9059999999999999	0.6950000000000001	0.9335	0.03469886363636378	26065.0	98956.0	62510.5	0.07029166666666677	0.05275462962962981	61045.0	102099.0	81572.0	80000.5	5738.0	56294.0	55246.333333333336	43586.333333333336
chr1	3871053	3871055	0.003791666666666749	0.013479166666666707	0.02300000000000002	0.006666666666666488	0.011111111111110959	0.02816666666666668	0.026666666666666616	0.03416666666666668	0.01666666666666661	0.026666666666666616	0.042166666666666686	0.003791666666666749	0.042166666666666686	0.0211407828282828	0.9513333333333334	0.958	0.9613333333333336	0.9743333333333334	0.9533333333333333	0.9803333333333332	0.9373333333333332	0.9696666666666668	0.947	0.967	1.0	0.9590000000000001	0.9855	0.9935	0.968	0.9795	0.978	0.968	0.9825	0.978	0.9420000000000001	0.9485	0.012466224747474774	26122.0	222340.0	124231.0	0.025520833333333298	0.009460648148148138	102941.0	202972.0	152956.5	162640.5	6239.0	104050.66666666667	110506.66666666667	84900.33333333333
chr1	3879290	3879292	0.02445833333333325	0.026958333333333195	0.024333333333333318	0.018999999999999902	0.014555555555555544	0.031333333333333324	0.05033333333333323	0.03383333333333327	0.05033333333333323	0.0018333333333332427	0.05033333333333323	0.0018333333333332427	0.05033333333333323	0.02975505050505043	0.9496666666666668	0.9686666666666668	0.9773333333333332	0.974	0.9723333333333332	0.9840000000000001	1.0	0.966	0.954	0.957	1.0	0.9686666666666668	0.9835	1.0	0.9865	0.981	0.9515	1.0	0.9445	1.0	0.955	0.972	0.015794191919191836	27417.0	192554.0	109985.5	0.032666666666666594	0.02199074074074066	95027.0	173097.0	134062.0	143790.5	6229.0	91451.0	97936.66666666667	75400.0
chr1	3879624	3879626	0.07308333333333328	0.06708333333333327	0.06733333333333336	0.03199999999999992	0.02861904761904765	0.054333333333333234	0.05833333333333324	0.06833333333333325	0.08933333333333326	0.03933333333333322	0.08933333333333326	0.02861904761904765	0.08933333333333326	0.06064718614718609	0.9106666666666668	0.9426666666666668	0.9663333333333334	0.978	1.0	0.992	1.0	0.9686666666666668	0.9696666666666666	0.983	0.9435	0.9563333333333334	0.9790000000000001	1.0	0.982	0.965	0.95	1.0	0.9	0.9690000000000001	0.8420000000000001	0.9855	0.04463311688311687	16679.0	107304.0	61991.5	0.06229166666666659	0.056261904761904735	66929.0	96436.0	81682.5	87116.5	5964.0	56443.0	60065.666666666664	43315.666666666664
chr1	3889416	3889418	0.04833333333333334	0.044458333333333384	0.03733333333333355	0.026000000000000027	0.0495555555555558	0.05883333333333352	0.04433333333333345	0.025833333333333486	0.06783333333333352	0.05083333333333362	0.06233333333333346	0.025833333333333486	0.06783333333333352	0.04688005050505065	0.9256666666666664	0.9516666666666664	0.9706666666666668	0.963	0.9690000000000001	0.985	0.9726666666666668	0.965	0.9566666666666668	0.962	0.98	0.9733333333333332	0.9515	0.988	0.9855	0.9845	0.9765	0.9935	0.943	0.97	1.0	0.9865	0.036356691919192066	17449.0	137997.0	77723.0	0.04666666666666683	0.04744907407407417	80982.0	111576.0	96279.0	109489.5	6060.0	66206.0	75013.0	53835.333333333336
chr1	3897685	3897687	0.011083333333333334	0.028270833333333363	0.04933333333333323	0.042999999999999816	0.03770833333333323	0.07333333333333325	0.05233333333333323	0.044333333333333336	0.07333333333333325	0.07333333333333325	0.04133333333333333	0.011083333333333334	0.07333333333333325	0.047945075757575686	0.9266666666666667	0.9696666666666666	0.9176666666666669	0.976	0.9486666666666668	0.977	0.9296666666666668	0.966	0.9066666666666666	1.0	0.9705	0.9676666666666668	0.971	0.968	0.955	1.0	1.0	1.0	0.9475	0.9790000000000001	0.981	0.9515	0.02951420454545451	22452.0	135263.0	78857.5	0.05629166666666659	0.025687499999999974	72028.0	163061.0	117544.5	103645.5	6069.0	80386.0	71120.0	54594.666666666664
chr1	3899417	3899419	0.10291666666666666	0.08285416666666667	0.029000000000000026	0.1053333333333334	0.06833333333333336	0.1356666666666667	0.10216666666666664	0.14316666666666664	0.1851666666666667	0.12716666666666665	0.19866666666666666	0.029000000000000026	0.19866666666666666	0.1164034090909091	0.5193333333333333	0.6246666666666667	0.4586666666666666	0.5483333333333333	0.7290000000000001	0.7006666666666668	0.5433333333333333	0.6156666666666667	0.4789999999999999	0.6094999999999999	0.7	0.637	0.6625	0.718	0.6000000000000001	0.655	0.6465	0.7045	0.5575	0.6214999999999999	0.5315	0.7075	0.07270170454545456	16573.0	50807.0	33690.0	0.1282916666666667	0.0847013888888889	32247.0	64021.0	48134.0	41527.0	3179.0	33149.0	28744.333333333332	23519.666666666668
chr1	4654151	4654153	0.21742857142857144	0.025142857142857144	0.019666666666666662	0.11933333333333332	0.018666666666666668	0.0755	0.054999999999999986	0.06449999999999999	0.08449999999999999	0.0725	0.1325	0.018666666666666668	0.21742857142857144	0.08043073593073592	0.023000000000000003	0.14233333333333334	0.032	0.042666666666666665	0.626	0.053	0.12966666666666665	0.03366666666666667	0.04366666666666666	0.0	0.0	0.039	0.0875	0.1555	0.07250000000000001	0.0985	0.0955	0.1075	0.018000000000000002	0.078	0.0385	0.1675	0.04954870129870129	19595.0	78867.0	49231.0	0.07793749999999998	0.08707936507936509	55883.0	62085.0	58984.0	67375.0	122.0	39363.333333333336	44957.333333333336	32861.333333333336
chr1	4654230	4654232	0.15375	0.021625	0.017333333333333333	0.050666666666666665	0.006444444444444445	0.061	0.04550000000000001	0.037000000000000005	0.06800000000000002	0.076	0.065	0.006444444444444445	0.15375	0.05475631313131313	0.013000000000000001	0.06366666666666666	0.04633333333333334	0.03033333333333333	0.3076666666666667	0.02733333333333333	0.025666666666666667	0.06933333333333333	0.03666666666666667	0.0	0.0385	0.03233333333333333	0.05	0.078	0.039	0.07400000000000001	0.08900000000000001	0.08100000000000003	0.0	0.05850000000000001	0.0	0.136	0.030600378787878788	24674.0	118984.0	71829.0	0.0525625	0.06060648148148148	75358.0	90064.0	82711.0	97171.0	55.0	55159.0	64799.0	47904.333333333336
chr1	4654253	4654255	0.16254166666666667	0.0021041666666666674	0.010666666666666665	0.013	0.000666666666666667	0.04266666666666667	0.014666666666666668	0.03716666666666667	0.14816666666666667	0.05416666666666667	0.09516666666666668	0.000666666666666667	0.16254166666666667	0.052816287878787865	0.006333333333333333	0.01933333333333333	0.03333333333333333	0.016999999999999998	0.30466666666666664	0.02033333333333333	0.0	0.02466666666666667	0.0	0.0	0.0	0.0	0.0435	0.1015	0.01	0.049	0.0605	0.1545	0.0215	0.021	0.0	0.16849999999999998	0.026741477272727267	28258.0	123375.0	75816.5	0.051958333333333336	0.05510416666666667	75912.0	98292.0	87102.0	99643.5	18.0	58074.0	66435.0	50550.333333333336
chr1	4654460	4654462	0.06833333333333334	0.020458333333333342	0.021666666666666667	0.06000000000000001	0.016666666666666673	0.11483333333333336	0.017333333333333336	0.026833333333333338	0.11533333333333334	0.04533333333333334	0.11083333333333334	0.016666666666666673	0.11533333333333334	0.05614772727272728	0.015666666666666666	0.07566666666666667	0.037333333333333336	0.037333333333333336	0.14933333333333332	0.032	0.05566666666666667	0.036000000000000004	0.011333333333333334	0.0625	0.024	0.05466666666666667	0.0425	0.12650000000000006	0.0205	0.1305	0.061	0.131	0.0145	0.033	0.0285	0.055999999999999994	0.03640719696969698	20254.0	116105.0	68179.5	0.06402083333333333	0.03515277777777779	65600.0	138185.0	101892.5	90852.5	76.0	67953.66666666667	60593.666666666664	45478.333333333336
chr1	4654517	4654519	0.065125	0.006999999999999999	0.016	0.034333333333333334	0.005	0.0325	0.017499999999999998	0.0075000000000000015	0.05550000000000002	0.036000000000000004	0.044500000000000005	0.005	0.065125	0.029178030303030306	0.006000000000000001	0.04033333333333333	0.0	0.022	0.16633333333333333	0.0	0.0	0.034333333333333334	0.0	0.0	0.0525	0.0	0.013500000000000002	0.0505	0.036000000000000004	0.0385	0.042	0.06150000000000001	0.0	0.0235	0.013500000000000002	0.035	0.017089015151515154	25450.0	194649.0	110049.5	0.03047916666666667	0.025708333333333333	97334.0	163002.0	130168.0	145991.5	17.0	86784.33333333333	97333.33333333333	73372.0
chr1	4654578	4654580	0.049625	0.013066666666666673	0.0046666666666666645	0.025666666666666667	0.012555555555555554	0.0145	0.0125	0.018500000000000003	0.0315	0.0085	0.08050000000000003	0.0046666666666666645	0.08050000000000003	0.024689141414141417	0.0	0.025666666666666667	0.014333333333333337	0.0046666666666666645	0.09766666666666668	0.0	0.008	0.043333333333333335	0.013999999999999999	0.0	0.0	0.015	0.018500000000000003	0.08050000000000003	0.008	0.0145	0.0085	0.0315	0.0095	0.0125	0.0165	0.0305	0.01467790404040404	25632.0	210753.0	118192.5	0.02454166666666667	0.02508240740740741	104010.0	164712.0	134361.0	157381.5	1.0	89574.33333333333	104921.33333333333	78795.33333333333
chr1	4654638	4654640	0.082125	0.008125	0.013333333333333334	0.009333333333333329	0.017888888888888888	0.016	0.0215	0.032	0.1125	0.0195	0.0695	0.008125	0.1125	0.03652777777777778	0.0	0.009333333333333329	0.017333333333333333	0.013333333333333334	0.15233333333333332	0.023000000000000003	0.012333333333333337	0.0	0.008	0.0	0.0	0.005666666666666667	0.032	0.0695	0.0615	0.016	0.0195	0.1125	0.0	0.0215	0.0105	0.07400000000000001	0.02232638888888889	23796.0	169090.0	96443.0	0.036708333333333336	0.0360462962962963	90906.0	136036.0	113471.0	129998.0	1.0	75647.66666666667	86665.66666666667	64295.666666666664
chr1	4654692	4654694	0.11658333333333333	0.009270833333333329	0.008000000000000002	0.007333333333333336	0.007888888888888891	0.0023333333333333327	0.0028333333333333327	0.04233333333333333	0.05383333333333333	0.012833333333333335	0.029833333333333337	0.0023333333333333327	0.11658333333333333	0.02664330808080808	0.0046666666666666645	0.012000000000000002	0.019	0.012666666666666668	0.26766666666666666	0.03833333333333333	0.036000000000000004	0.0	0.0	0.0	0.0	0.026000000000000002	0.047	0.0345	0.0095	0.006999999999999999	0.0175	0.0585	0.008	0.0075	0.0	0.055	0.014488320707070707	27066.0	203831.0	115448.5	0.019916666666666662	0.04458101851851851	108957.0	117232.0	113094.5	156394.0	12.0	75400.33333333333	104266.66666666667	76969.66666666667
chr1	4654740	4654742	0.07704166666666666	0.006416666666666664	0.05266666666666667	0.026333333333333327	0.011333333333333329	0.0021666666666666657	0.042666666666666665	0.028666666666666663	0.02416666666666667	0.026666666666666658	0.049666666666666665	0.0021666666666666657	0.07704166666666666	0.031617424242424245	0.012333333333333337	0.03866666666666666	0.02233333333333333	0.065	0.1416666666666667	0.042666666666666665	0.019	0.02066666666666667	0.0	0.0	0.0265	0.02733333333333333	0.041	0.062	0.027000000000000003	0.0145	0.039	0.036500000000000005	0.0145	0.054999999999999986	0.024	0.1115	0.016892045454545455	27179.0	185910.0	106544.5	0.031625	0.03159722222222222	96079.0	147068.0	121573.5	140994.5	51.0	81066.0	94013.33333333333	71046.66666666667
chr1	4654857	4654859	0.08683333333333333	0.01102083333333333	0.0040000000000000036	0.01933333333333333	0.002	0.03333333333333334	0.016333333333333342	0.059833333333333336	0.15233333333333332	0.060333333333333336	0.06683333333333333	0.002	0.15233333333333332	0.0465625	0.010666666666666666	0.03	0.02666666666666667	0.014666666666666668	0.18366666666666667	0.014333333333333332	0.023000000000000003	0.026000000000000002	0.010666666666666666	0.0625	0.0	0.01933333333333333	0.07050000000000001	0.0775	0.013	0.044	0.07100000000000001	0.16299999999999998	0.0	0.027000000000000003	0.015	0.07450000000000001	0.02428125	27299.0	138829.0	83064.0	0.05154166666666667	0.03328472222222222	76296.0	142767.0	109531.5	107562.5	44.0	73035.66666666667	71723.0	55390.666666666664
chr1	4654867	4654869	0.034583333333333334	0.010520833333333335	0.013333333333333329	0.017333333333333333	0.02566666666666668	0.034333333333333334	0.022833333333333337	0.02483333333333333	0.03983333333333334	0.06783333333333333	0.10233333333333333	0.010520833333333335	0.10233333333333333	0.03576704545454545	0.011666666666666669	0.029	0.027000000000000003	0.025	0.04466666666666667	0.008333333333333333	0.03866666666666666	0.025333333333333333	0.02033333333333333	0.0	0.0385	0.037333333333333336	0.0365	0.114	0.0725	0.046	0.0795	0.0515	0.0245	0.0345	0.015	0.0775	0.02314393939393939	22686.0	171588.0	97137.0	0.040333333333333325	0.023590277777777783	87226.0	168789.0	128007.5	129407.0	48.0	85354.33333333333	86287.33333333333	64774.0
chr1	4654968	4654970	0.013208333333333334	0.004145833333333333	0.006	0.006999999999999999	0.0004444444444444444	0.007833333333333333	0.02783333333333333	0.02383333333333333	0.03233333333333333	0.04533333333333334	0.07733333333333332	0.0004444444444444444	0.07733333333333332	0.02229987373737374	0.003666666666666667	0.010666666666666666	0.006666666666666667	0.009666666666666669	0.0	0.0046666666666666645	0.008666666666666668	0.022	0.006333333333333333	0.0	0.0	0.012333333333333337	0.0275	0.08099999999999999	0.0	0.0115	0.049	0.036000000000000004	0.0	0.0315	0.0	0.0575	0.011372159090909092	28415.0	218751.0	123583.0	0.028437499999999998	0.0059328703703703705	99656.0	207314.0	153485.0	159203.5	8.0	102326.0	106138.33333333333	82391.33333333333
chr1	4654997	4654999	0.09879166666666668	0.007479166666666665	0.0033333333333333322	0.003666666666666667	0.0023333333333333322	0.017666666666666667	0.022666666666666658	0.02816666666666667	0.13566666666666669	0.03916666666666667	0.06566666666666668	0.0023333333333333322	0.13566666666666669	0.03860037878787879	0.007333333333333334	0.011	0.03133333333333333	0.010666666666666666	0.22166666666666668	0.004333333333333334	0.0	0.05533333333333334	0.01933333333333333	0.0	0.0	0.006000000000000001	0.035500000000000004	0.07300000000000001	0.0	0.025	0.0465	0.14300000000000002	0.03	0.03	0.0045000000000000005	0.045	0.02046685606060606	27067.0	162286.0	94676.5	0.03950000000000001	0.036201388888888894	88051.0	135667.0	111859.0	125168.5	25.0	74581.0	83454.0	63126.0
chr1	4655357	4655359	0.021	0.012437499999999995	0.009333333333333329	0.005333333333333333	0.014666666666666668	0.0305	0.040999999999999995	0.05500000000000002	0.0315	0.0515	0.0535	0.005333333333333333	0.05500000000000002	0.029615530303030307	0.0	0.005333333333333333	0.027000000000000003	0.009333333333333329	0.016	0.0	0.021333333333333333	0.028666666666666663	0.016333333333333342	0.0	0.0	0.02233333333333333	0.05500000000000002	0.0535	0.0	0.0305	0.0515	0.0315	0.026	0.040999999999999995	0.006500000000000001	0.019500000000000003	0.01747443181818182	25270.0	193054.0	109162.0	0.03470833333333333	0.016034722222222225	92950.0	188975.0	140962.5	143002.0	1.0	93975.33333333333	95335.0	72775.0
chr1	4655361	4655363	0.023125	0.00018750000000000017	0.00033333333333333386	0.0036666666666666657	0.0002222222222222226	0.009000000000000001	0.005000000000000001	0.004	0.004	0.008	0.016000000000000004	0.00018750000000000017	0.023125	0.006684974747474749	0.004	0.007666666666666665	0.025666666666666667	0.004333333333333334	0.04	0.0	0.0	0.013333333333333334	0.009000000000000001	0.0	0.0	0.0	0.008	0.020000000000000004	0.0	0.013	0.012	0.008	0.0125	0.009000000000000001	0.006500000000000001	0.01	0.003436237373737375	28590.0	241619.0	135104.5	0.006250000000000001	0.007844907407407406	115917.0	205219.0	160568.0	178768.0	9.0	107048.33333333333	119181.66666666667	90072.66666666667
chr1	4655690	4655692	0.03933333333333333	0.0007083333333333334	0.02433333333333333	0.005000000000000001	0.005333333333333334	0.01633333333333333	0.013833333333333336	0.05033333333333333	0.029333333333333336	0.04833333333333333	0.01533333333333333	0.0007083333333333334	0.05033333333333333	0.02256439393939394	0.003666666666666667	0.008666666666666668	0.005333333333333333	0.027999999999999997	0.08333333333333333	0.012666666666666666	0.0	0.010666666666666666	0.0	0.0	0.0	0.02066666666666667	0.054000000000000006	0.019	0.0	0.02	0.052000000000000005	0.033	0.0095	0.0175	0.0	0.039	0.011636363636363636	28233.0	217933.0	123083.0	0.025354166666666664	0.015125	103123.0	191231.0	147177.0	160528.0	8.0	98120.66666666667	107021.33333333333	82058.0
chr1	4656047	4656049	0.013625000000000002	0.0045	0.012000000000000002	0.06633333333333334	0.003666666666666667	0.0305	0.0305	0.0115	0.053500000000000006	0.02	0.0335	0.003666666666666667	0.06633333333333334	0.025420454545454548	0.0	0.06633333333333334	0.030666666666666675	0.012000000000000002	0.005666666666666667	0.006333333333333333	0.017666666666666667	0.0	0.0	0.0	0.0	0.011	0.0115	0.0335	0.0	0.0305	0.02	0.053500000000000006	0.0	0.0305	0.0	0.0	0.014543560606060608	26197.0	208177.0	117187.0	0.03222916666666667	0.007263888888888889	95475.0	205929.0	150702.0	151826.0	1.0	100468.33333333333	101217.66666666667	78125.0
chr1	4656100	4656102	0.022875	0.013875	0.023000000000000003	0.03166666666666667	0.021875	0.0505	0.061	0.0565	0.132	0.07150000000000001	0.092	0.013875	0.132	0.052435606060606064	0.0	0.03166666666666667	0.051333333333333335	0.023000000000000003	0.0	0.0	0.02066666666666667	0.03033333333333333	0.0	0.0	0.0345	0.007333333333333334	0.0565	0.092	0.021	0.0505	0.07150000000000001	0.132	0.0555	0.061	0.0	0.0145	0.033155303030303035	21297.0	124267.0	72782.0	0.06477083333333333	0.019541666666666666	65040.0	179749.0	122394.5	94653.5	1.0	81596.66666666667	63102.666666666664	48521.666666666664
chr1	4664896	4664898	0.08499999999999985	0.2878000000000001	0.0615	0.3725	0.14329999999999998	0.25349999999999995	0.2765	0.22249999999999992	0.1944999999999999	0.1965	0.12649999999999995	0.0615	0.3725	0.2018272727272727	0.5935	0.966	0.921	0.655	0.029	0.8909999999999999	0.8809999999999999	0.816	0.8765000000000001	0.9005	0.89	0.8109999999999999	0.816	0.72	0.868	0.847	0.79	0.7879999999999999	0.7424999999999999	0.87	0.52	0.843	0.13166363636363634	10413.0	24298.0	17355.5	0.21299999999999997	0.17203333333333334	16768.0	28844.0	22806.0	20533.0	3667.0	16426.333333333332	14911.0	12792.666666666666
chr1	4667468	4667470	0.09900000000000007	0.22083333333333355	0.10100000000000008	0.2835000000000001	0.14535714285714296	0.2515000000000001	0.2835000000000001	0.2055	0.24650000000000005	0.20050000000000007	0.14700000000000002	0.09900000000000007	0.2835000000000001	0.19856277056277066	0.7164999999999999	1.0	1.0	0.8175	0.662	0.9855	0.9145	0.8664999999999999	0.9309999999999999	0.9545	0.972	1.0	0.922	0.8634999999999999	0.866	0.968	0.917	0.963	1.0	1.0	0.6505	0.7845	0.14878138528138538	6330.0	24846.0	15588.0	0.21487500000000007	0.1550634920634922	16519.0	32163.0	24341.0	20682.5	4534.0	17738.666666666668	15299.666666666666	11903.333333333334
chr1	4703036	4703038	0.004583333333333273	0.013208333333333155	0.0183333333333332	0.04133333333333322	0.02022222222222214	0.012833333333333141	0.030833333333333164	0.011833333333333251	0.016833333333333145	0.04033333333333322	0.032333333333333214	0.004583333333333273	0.04133333333333322	0.02206186868686856	0.9416666666666668	0.983	0.9383333333333334	0.96	0.9453333333333332	0.9743333333333334	0.9616666666666666	0.9813333333333332	0.9326666666666666	0.94	0.924	0.9596666666666668	0.9535	0.9740000000000001	0.99	0.9545	0.982	0.9585	0.946	0.9725	0.953	0.9595	0.013322601010100917	25679.0	219527.0	122603.0	0.025583333333333194	0.01267129629629619	102879.0	196928.0	149903.5	161203.0	6174.0	101993.66666666667	109526.66666666667	83793.33333333333
chr1	4710457	4710459	0.09054166666666652	0.1983541666666666	0.2473333333333333	0.2449999999999997	0.08079166666666647	0.030666666666666512	0.15216666666666656	0.1801666666666666	0.2251666666666664	0.2161666666666665	0.1831666666666666	0.030666666666666512	0.2473333333333333	0.16813825757575748	0.6953333333333335	0.9403333333333332	0.942	0.9426666666666668	0.5236666666666666	0.8903333333333333	0.9036666666666668	0.932	0.8903333333333334	0.8420000000000001	0.883	0.9059999999999999	0.8755000000000001	0.8785000000000001	0.429	0.726	0.9115	0.9205	0.7635000000000001	0.8475	0.7675000000000001	0.945	0.099402462121212	16169.0	30974.0	23571.5	0.18497916666666653	0.12322916666666654	20709.0	42187.0	31448.0	25841.5	4395.0	22430.333333333332	18692.666666666668	17179.333333333332
